,Airport_temperature,Airport_Humidity,IIITD_temperature,IIITD_Humidity
2018-04-04 01:00:00,29.0,48.0,30.4,44.2
2018-04-04 01:30:00,28.0,51.0,30.2,44.7
2018-04-04 02:00:00,28.0,51.0,30.1,44.7
2018-04-04 02:30:00,27.0,61.0,29.7,44.7
2018-04-04 03:00:00,26.5,59.0,29.5,45.2
2018-04-04 03:30:00,26.0,57.0,29.3,45.2
2018-04-04 04:00:00,26.0,57.0,29.2,45.7
2018-04-04 04:30:00,26.0,55.5,29.1,44.6
2018-04-04 05:00:00,26.0,54.0,28.9,45.7
2018-04-04 05:30:00,25.0,64.0,28.6,45.6
2018-04-04 06:00:00,26.0,54.0,28.4,46.7
2018-04-04 06:30:00,26.0,51.0,28.3,48.3
2018-04-04 07:00:00,26.0,51.0,28.8,47.8
2018-04-04 07:30:00,28.0,45.0,29.0,47.8
2018-04-04 08:00:00,29.0,42.0,29.4,46.3
2018-04-04 08:30:00,30.0,40.0,29.8,44.7
2018-04-04 09:00:00,31.0,38.0,30.8,42.7
2018-04-04 09:30:00,32.0,31.0,31.7,40.5
2018-04-04 10:00:00,34.0,26.0,32.5,37.8
2018-04-04 10:30:00,34.5,24.5,33.3,35.7
2018-04-04 11:00:00,35.0,23.0,34.2,32.9
2018-04-04 11:30:00,37.0,29.0,35.0,31.8
2018-04-04 12:00:00,38.0,27.5,35.4,30.7
2018-04-04 12:30:00,39.0,26.0,36.1,30.1
2018-04-04 13:00:00,39.0,27.0,36.5,29.6
2018-04-04 13:30:00,39.0,17.0,37.1,29.6
2018-04-04 14:00:00,39.0,17.0,37.3,28.5
2018-04-04 14:30:00,39.0,29.0,37.5,27.3
2018-04-04 15:00:00,40.0,17.0,37.5,27.3
2018-04-04 15:30:00,40.0,19.0,37.5,27.3
2018-04-04 16:00:00,40.0,19.0,37.3,27.3
2018-04-04 16:30:00,39.5,20.0,36.8,27.2
2018-04-04 17:00:00,39.0,21.0,36.3,28.4
2018-04-04 17:30:00,37.0,34.0,35.6,33.0
2018-04-04 18:00:00,38.0,25.0,35.1,34.1
2018-04-04 18:30:00,36.0,30.0,34.2,35.7
2018-04-04 19:00:00,35.0,32.0,33.7,37.4
2018-04-04 19:30:00,34.0,32.0,33.4,37.4
2018-04-04 20:00:00,33.0,34.0,33.1,37.9
2018-04-04 20:30:00,31.0,50.0,32.9,39.0
2018-04-04 21:00:00,32.0,36.0,32.7,40.6
2018-04-04 21:30:00,31.5,38.0,32.5,41.7
2018-04-04 22:00:00,31.0,40.0,32.4,41.7
2018-04-04 22:30:00,31.0,38.0,32.3,41.7
2018-04-04 23:00:00,31.0,40.0,32.1,42.8
2018-04-04 23:30:00,30.0,43.0,31.8,43.8
2018-04-05 00:00:00,30.0,43.0,31.7,44.4
2018-04-05 00:30:00,29.5,45.5,31.5,44.9
2018-04-05 01:00:00,29.0,48.0,31.5,45.4
2018-04-05 01:30:00,29.0,48.0,31.3,45.9
2018-04-05 02:00:00,28.0,51.0,31.0,48.0
2018-04-05 02:30:00,27.0,58.0,30.9,48.0
2018-04-05 03:00:00,28.0,54.0,30.7,48.0
2018-04-05 03:30:00,28.0,51.0,30.5,48.0
2018-04-05 04:00:00,27.0,54.0,30.3,49.5
2018-04-05 04:30:00,27.0,54.0,30.2,49.0
2018-04-05 05:00:00,26.5,60.5,30.1,49.0
2018-04-05 05:30:00,26.0,67.0,29.8,50.5
2018-04-05 06:00:00,27.0,54.0,29.9,50.0
2018-04-05 06:30:00,26.0,57.0,29.7,50.0
2018-04-05 07:00:00,27.0,54.0,29.9,49.0
2018-04-05 07:30:00,27.0,58.0,30.2,49.0
2018-04-05 08:00:00,28.0,54.0,30.3,50.6
2018-04-05 08:30:00,29.0,54.0,31.1,47.5
2018-04-05 09:00:00,31.0,43.0,32.0,45.5
2018-04-05 09:30:00,32.0,38.0,32.7,40.6
2018-04-05 10:00:00,32.0,36.0,33.0,41.8
2018-04-05 10:30:00,33.0,31.0,33.2,41.8
2018-04-05 11:00:00,34.0,26.0,34.1,37.4
2018-04-05 11:30:00,34.0,26.0,34.6,35.8
2018-04-05 12:00:00,35.0,23.0,35.4,31.8
2018-04-05 12:30:00,36.0,20.0,36.0,29.5
2018-04-05 13:00:00,36.0,20.0,36.5,27.8
2018-04-05 13:30:00,37.0,21.0,36.9,26.7
2018-04-05 14:00:00,38.0,22.0,36.9,27.2
2018-04-05 14:30:00,38.0,25.0,37.0,26.1
2018-04-05 15:00:00,39.0,26.0,37.2,27.9
2018-04-05 15:30:00,39.0,25.0,37.0,29.0
2018-04-05 16:00:00,39.0,24.0,36.8,29.6
2018-04-05 16:30:00,38.5,24.5,36.6,26.0
2018-04-05 17:00:00,38.0,25.0,36.3,29.6
2018-04-05 17:30:00,36.0,34.0,35.6,28.9
2018-04-05 18:00:00,36.0,23.0,34.8,32.9
2018-04-05 18:30:00,36.0,22.0,34.4,34.0
2018-04-05 19:00:00,35.0,23.0,33.8,32.8
2018-04-05 19:30:00,34.0,24.0,33.5,33.4
2018-04-05 20:00:00,34.0,28.0,33.4,32.2
2018-04-05 20:30:00,33.0,43.0,33.1,32.8
2018-04-05 21:00:00,32.5,37.0,32.9,33.3
2018-04-05 21:30:00,32.0,31.0,32.6,34.5
2018-04-05 22:00:00,32.0,31.0,32.5,35.0
2018-04-05 22:30:00,32.0,31.0,32.2,37.2
2018-04-05 23:00:00,31.0,33.0,32.0,38.3
2018-04-05 23:30:00,30.0,50.0,31.9,38.3
2018-04-06 00:00:00,29.5,43.5,31.7,39.4
2018-04-06 00:30:00,29.0,37.0,31.0,40.5
2018-04-06 01:00:00,29.0,37.0,30.6,39.9
2018-04-06 01:30:00,29.0,37.0,30.5,40.4
2018-04-06 02:00:00,28.0,39.0,30.7,39.9
2018-04-06 02:30:00,28.0,39.0,30.7,39.3
2018-04-06 03:00:00,28.0,39.0,30.6,38.2
2018-04-06 03:30:00,28.0,39.0,30.5,38.2
2018-04-06 04:00:00,27.0,42.0,30.5,38.7
2018-04-06 04:30:00,27.0,42.0,30.1,39.3
2018-04-06 05:00:00,26.0,48.5,30.0,39.3
2018-04-06 05:30:00,25.0,55.0,30.0,39.8
2018-04-06 06:00:00,26.0,44.0,29.9,40.3
2018-04-06 06:30:00,26.0,44.0,29.8,39.2
2018-04-06 07:00:00,27.0,42.0,30.0,40.4
2018-04-06 07:30:00,27.0,42.0,30.2,39.3
2018-04-06 08:00:00,30.0,40.0,30.3,38.2
2018-04-06 08:30:00,28.0,46.0,30.4,38.2
2018-04-06 09:00:00,31.0,38.0,30.9,37.1
2018-04-06 09:30:00,33.0,29.0,32.2,36.1
2018-04-06 10:00:00,33.0,28.0,33.1,35.6
2018-04-06 10:30:00,34.0,26.0,33.8,32.3
2018-04-06 11:00:00,34.5,24.5,34.3,31.7
2018-04-06 11:30:00,35.0,23.0,34.8,30.6
2018-04-06 12:00:00,36.0,23.0,35.2,29.5
2018-04-06 12:30:00,36.0,23.0,34.9,30.6
2018-04-06 13:00:00,36.0,22.0,36.0,28.9
2018-04-06 13:30:00,37.0,21.0,36.1,29.0
2018-04-06 14:00:00,37.0,19.0,35.9,29.5
2018-04-06 14:30:00,37.0,35.0,35.4,30.6
2018-04-06 15:00:00,37.0,19.0,35.4,30.6
2018-04-06 15:30:00,37.0,21.0,35.6,29.5
2018-04-06 16:00:00,36.0,22.0,34.9,30.6
2018-04-06 16:30:00,35.0,23.0,34.3,31.7
2018-04-06 17:00:00,35.0,22.0,33.6,31.7
2018-04-06 17:30:00,34.0,40.0,33.3,31.6
2018-04-06 18:00:00,23.0,69.0,28.5,44.6
2018-04-06 18:30:00,23.0,65.0,26.2,53.7
2018-04-06 19:00:00,23.0,65.0,26.0,53.6
2018-04-06 19:30:00,22.0,69.0,24.3,60.4
2018-04-06 20:00:00,22.0,73.0,24.8,59.4
2018-04-06 20:30:00,21.0,98.0,25.7,58.1
2018-04-06 21:00:00,23.0,74.0,25.7,56.1
2018-04-06 21:30:00,25.0,50.0,25.9,52.6
2018-04-06 22:00:00,25.0,50.0,26.9,49.6
2018-04-06 22:30:00,25.0,48.5,26.4,50.6
2018-04-06 23:00:00,25.0,47.0,26.2,49.6
2018-04-06 23:30:00,25.0,50.0,26.3,48.5
2018-04-07 00:00:00,25.0,47.0,26.3,47.5
2018-04-07 00:30:00,25.0,47.0,26.3,48.5
2018-04-07 01:00:00,25.0,47.0,26.3,49.6
2018-04-07 01:30:00,24.0,53.0,26.4,49.6
2018-04-07 02:00:00,23.5,57.5,26.8,50.7
2018-04-07 02:30:00,23.0,62.0,26.2,52.1
2018-04-07 03:00:00,23.0,61.5,26.6,52.2
2018-04-07 03:30:00,23.0,61.0,26.7,52.2
2018-04-07 04:00:00,23.0,61.0,26.2,54.2
2018-04-07 04:30:00,23.0,61.0,26.2,52.6
2018-04-07 05:00:00,22.5,62.5,26.0,53.6
2018-04-07 05:30:00,22.0,64.0,25.7,53.6
2018-04-07 06:00:00,22.0,64.0,25.2,55.0
2018-04-07 06:30:00,22.0,64.0,24.8,55.5
2018-04-07 07:00:00,23.0,61.0,24.6,56.5
2018-04-07 07:30:00,24.0,57.0,24.7,56.5
2018-04-07 08:00:00,25.0,54.0,25.3,55.6
2018-04-07 08:30:00,27.0,54.0,26.2,53.2
2018-04-07 09:00:00,27.0,48.0,26.7,53.2
2018-04-07 09:30:00,29.0,40.0,27.4,51.8
2018-04-07 10:00:00,29.75,41.0,27.7,50.3
2018-04-07 10:30:00,30.5,42.0,28.8,47.8
2018-04-07 11:00:00,31.25,43.0,29.4,46.8
2018-04-07 11:30:00,32.0,44.0,30.0,45.8
2018-04-07 12:00:00,32.0,38.0,30.5,45.3
2018-04-07 12:30:00,32.0,38.0,31.0,44.3
2018-04-07 13:00:00,33.0,34.0,31.6,42.2
2018-04-07 13:30:00,33.0,31.0,31.8,41.1
2018-04-07 14:00:00,33.0,34.0,32.4,40.1
2018-04-07 14:30:00,35.0,42.0,33.0,39.6
2018-04-07 15:00:00,34.0,32.0,33.3,38.5
2018-04-07 15:30:00,34.0,32.0,33.3,36.8
2018-04-07 16:00:00,35.0,30.0,33.3,36.2
2018-04-07 16:30:00,35.0,30.0,33.3,36.8
2018-04-07 17:00:00,35.0,30.0,33.2,37.3
2018-04-07 17:30:00,34.0,42.0,32.8,37.9
2018-04-07 18:00:00,34.0,32.0,32.3,38.4
2018-04-07 18:30:00,33.0,34.0,31.7,40.0
2018-04-07 19:00:00,32.0,37.0,31.4,41.6
2018-04-07 19:30:00,31.0,40.0,31.0,43.2
2018-04-07 20:00:00,31.0,40.0,30.5,45.9
2018-04-07 20:30:00,29.0,55.0,30.2,47.9
2018-04-07 21:00:00,29.0,51.0,29.7,51.0
2018-04-07 21:30:00,29.0,48.0,29.2,51.5
2018-04-07 22:00:00,28.0,54.0,28.7,52.0
2018-04-07 22:30:00,28.0,54.0,28.7,53.0
2018-04-07 23:00:00,28.0,54.0,28.3,53.9
2018-04-07 23:30:00,26.0,64.0,27.9,53.9
2018-04-08 00:00:00,26.0,61.0,27.6,54.9
2018-04-08 00:30:00,26.0,61.0,27.2,54.8
2018-04-08 01:00:00,25.5,63.0,27.0,53.3
2018-04-08 01:30:00,25.0,65.0,26.7,54.2
2018-04-08 02:00:00,25.0,65.0,26.3,54.7
2018-04-08 02:30:00,25.0,68.0,26.1,54.7
2018-04-08 03:00:00,24.5,64.5,26.1,54.7
2018-04-08 03:30:00,24.0,61.0,26.0,53.6
2018-04-08 04:00:00,24.0,57.0,25.9,54.1
2018-04-08 04:30:00,24.0,53.0,25.7,54.1
2018-04-08 05:00:00,25.0,50.0,25.5,54.6
2018-04-08 05:30:00,24.0,64.0,25.3,56.1
2018-04-08 06:00:00,24.0,57.0,25.1,56.5
2018-04-08 06:30:00,24.0,57.0,25.3,56.0
2018-04-08 07:00:00,24.0,57.0,26.0,55.1
2018-04-08 07:30:00,25.0,55.5,26.1,55.2
2018-04-08 08:00:00,26.0,54.0,26.8,54.3
2018-04-08 08:30:00,27.0,51.0,27.3,52.8
2018-04-08 09:00:00,29.0,45.0,27.9,49.8
2018-04-08 09:30:00,29.75,42.75,28.9,46.2
2018-04-08 10:00:00,30.5,40.5,29.5,43.1
2018-04-08 10:30:00,31.25,38.25,30.3,41.5
2018-04-08 11:00:00,32.0,36.0,31.2,40.5
2018-04-08 11:30:00,34.0,43.0,32.0,40.0
2018-04-08 12:00:00,33.0,34.0,32.5,39.5
2018-04-08 12:30:00,33.666666666666664,33.333333333333336,33.1,39.6
2018-04-08 13:00:00,34.333333333333336,32.666666666666664,33.4,39.1
2018-04-08 13:30:00,35.0,32.0,33.4,39.1
2018-04-08 14:00:00,36.0,28.0,33.5,38.5
2018-04-08 14:30:00,36.0,44.0,34.0,38.6
2018-04-08 15:00:00,36.0,32.0,34.4,38.0
2018-04-08 15:30:00,36.0,32.0,34.4,37.5
2018-04-08 16:00:00,36.0,32.0,34.4,36.9
2018-04-08 16:30:00,35.0,34.0,34.2,37.4
2018-04-08 17:00:00,35.0,33.0,33.6,37.4
2018-04-08 17:30:00,35.0,32.0,33.2,38.5
2018-04-08 18:00:00,34.0,34.0,32.9,39.5
2018-04-08 18:30:00,33.333333333333336,35.333333333333336,32.3,40.0
2018-04-08 19:00:00,32.666666666666664,36.666666666666664,31.6,46.0
2018-04-08 19:30:00,32.0,38.0,30.9,47.5
2018-04-08 20:00:00,31.0,43.0,30.5,48.5
2018-04-08 20:30:00,30.0,47.0,30.3,49.5
2018-04-08 21:00:00,30.0,45.0,29.9,50.0
2018-04-08 21:30:00,29.0,48.0,29.5,50.0
2018-04-08 22:00:00,29.0,48.0,29.3,49.9
2018-04-08 22:30:00,28.0,51.0,29.0,50.4
2018-04-08 23:00:00,28.0,51.0,28.6,50.9
2018-04-08 23:30:00,28.0,59.0,28.5,51.9
2018-04-09 00:00:00,27.0,51.0,28.2,52.4
2018-04-09 00:30:00,27.0,51.0,28.2,52.4
2018-04-09 01:00:00,26.5,52.5,28.2,51.9
2018-04-09 01:30:00,26.0,54.0,27.8,52.9
2018-04-09 02:00:00,26.0,59.0,27.8,52.9
2018-04-09 02:30:00,26.0,64.0,27.5,53.3
2018-04-09 03:00:00,26.0,54.0,27.2,54.3
2018-04-09 03:30:00,26.0,54.0,27.0,53.8
2018-04-09 04:00:00,26.0,54.0,26.8,53.8
2018-04-09 04:30:00,26.0,54.0,26.6,54.7
2018-04-09 05:00:00,25.5,61.0,26.4,55.7
2018-04-09 05:30:00,25.0,68.0,26.0,57.7
2018-04-09 06:00:00,25.0,57.0,25.9,59.1
2018-04-09 06:30:00,25.0,61.0,25.8,60.1
2018-04-09 07:00:00,23.666666666666668,72.0,26.3,58.7
2018-04-09 07:30:00,22.333333333333332,83.0,26.1,61.6
2018-04-09 08:00:00,21.0,94.0,24.9,65.7
2018-04-09 08:30:00,22.0,97.0,24.5,69.3
2018-04-09 09:00:00,21.0,88.0,23.6,72.8
2018-04-09 09:30:00,21.0,88.0,23.5,71.4
2018-04-09 10:00:00,21.0,88.0,24.0,69.2
2018-04-09 10:30:00,21.0,83.0,24.5,66.1
2018-04-09 11:00:00,23.0,73.0,25.5,63.0
2018-04-09 11:30:00,25.0,65.0,26.3,59.2
2018-04-09 12:00:00,27.0,54.0,28.1,52.9
2018-04-09 12:30:00,27.0,54.0,28.5,52.4
2018-04-09 13:00:00,27.0,51.0,29.0,51.0
2018-04-09 13:30:00,28.0,51.0,28.9,49.4
2018-04-09 14:00:00,28.0,48.0,29.0,49.9
2018-04-09 14:30:00,30.0,25.0,29.4,50.0
2018-04-09 15:00:00,29.0,45.0,30.6,47.5
2018-04-09 15:30:00,29.0,45.0,30.7,47.0
2018-04-09 16:00:00,29.0,45.0,30.7,46.4
2018-04-09 16:30:00,29.0,45.0,30.7,45.9
2018-04-09 17:00:00,29.0,45.0,30.6,45.9
2018-04-09 17:30:00,31.0,49.0,30.4,46.4
2018-04-09 18:00:00,30.0,43.0,30.2,46.9
2018-04-09 18:30:00,30.0,43.0,29.8,47.9
2018-04-09 19:00:00,29.0,45.0,29.3,48.9
2018-04-09 19:30:00,28.0,48.0,29.0,49.9
2018-04-09 20:00:00,28.0,51.0,28.6,50.9
2018-04-09 20:30:00,27.0,54.0,28.5,51.4
2018-04-09 21:00:00,26.666666666666668,55.0,28.3,52.4
2018-04-09 21:30:00,26.333333333333332,56.0,28.1,52.9
2018-04-09 22:00:00,26.0,57.0,28.0,52.9
2018-04-09 22:30:00,26.0,61.0,27.8,52.9
2018-04-09 23:00:00,25.0,69.0,27.6,52.8
2018-04-09 23:30:00,24.0,65.0,27.4,53.8
2018-04-10 00:00:00,24.0,69.0,27.2,54.8
2018-04-10 00:30:00,24.0,73.0,27.2,55.8
2018-04-10 01:00:00,24.0,69.0,26.8,56.8
2018-04-10 01:30:00,25.0,65.0,26.7,57.8
2018-04-10 02:00:00,25.0,65.0,26.5,57.7
2018-04-10 02:30:00,25.0,65.0,26.3,58.2
2018-04-10 03:00:00,25.0,65.0,26.2,59.2
2018-04-10 03:30:00,24.8,65.8,26.1,59.6
2018-04-10 04:00:00,24.6,66.6,25.9,61.1
2018-04-10 04:30:00,24.4,67.4,25.7,61.0
2018-04-10 05:00:00,24.2,68.2,25.2,63.4
2018-04-10 05:30:00,24.0,69.0,24.5,65.2
2018-04-10 06:00:00,24.0,69.0,24.2,66.1
2018-04-10 06:30:00,24.0,69.0,24.8,64.3
2018-04-10 07:00:00,24.0,69.0,25.3,62.9
2018-04-10 07:30:00,24.0,69.0,24.9,63.8
2018-04-10 08:00:00,24.0,65.0,25.2,63.4
2018-04-10 08:30:00,25.0,61.0,25.9,60.1
2018-04-10 09:00:00,26.0,57.0,27.0,56.8
2018-04-10 09:30:00,27.0,54.0,27.6,55.9
2018-04-10 10:00:00,27.0,54.0,28.6,51.4
2018-04-10 10:30:00,30.0,45.0,29.7,49.0
2018-04-10 11:00:00,31.0,43.0,30.5,48.0
2018-04-10 11:30:00,32.0,40.0,31.6,46.0
2018-04-10 12:00:00,32.5,39.0,32.1,43.9
2018-04-10 12:30:00,33.0,38.0,32.3,41.7
2018-04-10 13:00:00,33.0,34.0,33.0,41.2
2018-04-10 13:30:00,33.0,34.0,33.3,39.6
2018-04-10 14:00:00,34.5,37.0,33.6,38.5
2018-04-10 14:30:00,36.0,40.0,33.6,37.4
2018-04-10 15:00:00,35.0,28.0,34.2,35.7
2018-04-10 15:30:00,35.0,26.0,34.1,36.3
2018-04-10 16:00:00,35.0,26.0,33.8,36.3
2018-04-10 16:30:00,35.0,28.0,33.9,36.3
2018-04-10 17:00:00,35.0,28.0,33.4,36.2
2018-04-10 17:30:00,34.0,43.0,33.0,36.8
2018-04-10 18:00:00,33.666666666666664,39.0,32.6,38.4
2018-04-10 18:30:00,33.333333333333336,35.0,32.1,38.4
2018-04-10 19:00:00,33.0,31.0,31.8,39.4
2018-04-10 19:30:00,32.0,33.0,31.5,40.5
2018-04-10 20:00:00,32.0,33.0,31.2,42.1
2018-04-10 20:30:00,30.0,48.0,29.9,44.2
2018-04-10 21:00:00,28.0,45.0,28.9,46.2
2018-04-10 21:30:00,27.8,48.0,28.4,47.7
2018-04-10 22:00:00,27.6,51.0,28.2,50.3
2018-04-10 22:30:00,27.4,54.0,28.4,50.4
2018-04-10 23:00:00,27.2,57.0,28.3,50.3
2018-04-10 23:30:00,27.0,60.0,27.8,52.4
2018-04-11 00:00:00,26.0,57.0,27.5,54.9
2018-04-11 00:30:00,26.0,57.0,27.2,57.3
2018-04-11 01:00:00,26.0,57.0,26.9,58.3
2018-04-11 01:30:00,26.0,57.0,27.0,58.3
2018-04-11 02:00:00,26.0,57.0,26.9,58.8
2018-04-11 02:30:00,24.0,65.0,26.6,59.2
2018-04-11 03:00:00,24.5,63.0,26.5,59.7
2018-04-11 03:30:00,25.0,61.0,25.9,60.6
2018-04-11 04:00:00,25.0,61.0,26.2,59.2
2018-04-11 04:30:00,25.0,61.0,26.2,58.2
2018-04-11 05:00:00,25.0,61.0,26.2,58.7
2018-04-11 05:30:00,25.0,72.0,25.9,59.1
2018-04-11 06:00:00,25.0,61.0,26.1,57.7
2018-04-11 06:30:00,25.0,61.0,25.4,59.5
2018-04-11 07:00:00,25.0,57.0,26.2,54.7
2018-04-11 07:30:00,25.0,57.0,26.6,55.7
2018-04-11 08:00:00,24.0,69.0,26.5,56.2
2018-04-11 08:30:00,24.0,74.0,25.6,62.0
2018-04-11 09:00:00,25.0,57.0,26.0,60.1
2018-04-11 09:30:00,26.0,54.0,27.0,56.3
2018-04-11 10:00:00,27.0,51.0,28.0,52.9
2018-04-11 10:30:00,28.0,45.0,28.6,50.9
2018-04-11 11:00:00,29.0,45.0,29.0,49.9
2018-04-11 11:30:00,31.0,49.0,29.5,47.9
2018-04-11 12:00:00,30.0,40.0,30.6,45.9
2018-04-11 12:30:00,30.0,40.0,31.1,44.3
2018-04-11 13:00:00,31.0,38.0,31.5,42.7
2018-04-11 13:30:00,32.0,33.0,32.4,41.7
2018-04-11 14:00:00,33.0,38.0,32.9,40.7
2018-04-11 14:30:00,33.0,47.0,33.0,39.6
2018-04-11 15:00:00,31.0,46.0,31.9,44.4
2018-04-11 15:30:00,31.0,46.0,30.6,46.9
2018-04-11 16:00:00,29.0,51.0,29.9,52.1
2018-04-11 16:30:00,29.0,51.0,28.8,53.0
2018-04-11 17:00:00,28.0,51.0,28.5,49.8
2018-04-11 17:30:00,28.0,51.0,28.2,51.4
2018-04-11 18:00:00,27.0,54.0,27.8,56.4
2018-04-11 18:30:00,27.0,58.0,27.5,53.8
2018-04-11 19:00:00,26.0,51.0,27.2,53.8
2018-04-11 19:30:00,26.0,51.0,26.7,50.7
2018-04-11 20:00:00,25.0,54.0,26.2,51.6
2018-04-11 20:30:00,25.0,44.0,25.9,52.6
2018-04-11 21:00:00,25.0,50.0,25.9,52.1
2018-04-11 21:30:00,24.5,51.5,26.1,52.1
2018-04-11 22:00:00,24.0,53.0,26.2,51.1
2018-04-11 22:30:00,24.0,53.0,26.0,51.6
2018-04-11 23:00:00,24.0,53.0,26.2,50.6
2018-04-11 23:30:00,25.0,50.0,25.9,51.6
2018-04-12 00:00:00,24.5,53.5,25.4,57.1
2018-04-12 00:30:00,24.0,57.0,25.6,58.6
2018-04-12 01:00:00,24.0,53.0,25.2,60.0
2018-04-12 01:30:00,23.0,57.0,25.6,59.6
2018-04-12 02:00:00,23.0,65.0,25.4,60.5
2018-04-12 02:30:00,24.0,52.0,25.5,59.6
2018-04-12 03:00:00,23.0,69.0,25.2,60.5
2018-04-12 03:30:00,21.0,78.0,24.6,61.9
2018-04-12 04:00:00,20.0,73.0,24.0,57.4
2018-04-12 04:30:00,20.0,78.0,23.1,60.2
2018-04-12 05:00:00,20.0,73.0,22.9,64.4
2018-04-12 05:30:00,22.0,49.0,23.4,60.2
2018-04-12 06:00:00,22.0,60.0,23.9,55.9
2018-04-12 06:30:00,22.5,58.5,24.7,54.5
2018-04-12 07:00:00,23.0,57.0,24.2,55.9
2018-04-12 07:30:00,23.0,57.0,24.2,58.9
2018-04-12 08:00:00,24.0,57.0,25.2,58.0
2018-04-12 08:30:00,23.0,58.0,25.9,55.1
2018-04-12 09:00:00,25.0,54.0,26.5,54.2
2018-04-12 09:30:00,26.0,51.0,27.6,50.8
2018-04-12 10:00:00,27.0,48.0,28.2,49.3
2018-04-12 10:30:00,28.0,45.0,28.8,45.7
2018-04-12 11:00:00,29.0,42.0,29.5,44.1
2018-04-12 11:30:00,30.0,30.0,30.2,42.6
2018-04-12 12:00:00,30.0,40.0,30.5,42.1
2018-04-12 12:30:00,31.0,38.0,31.1,41.0
2018-04-12 13:00:00,32.0,36.0,31.6,38.3
2018-04-12 13:30:00,32.0,36.0,32.1,37.8
2018-04-12 14:00:00,32.0,36.0,32.4,37.3
2018-04-12 14:30:00,34.0,29.0,33.0,35.6
2018-04-12 15:00:00,33.5,30.0,33.0,36.2
2018-04-12 15:30:00,33.0,31.0,33.0,35.6
2018-04-12 16:00:00,33.0,31.0,33.0,35.1
2018-04-12 16:30:00,33.0,31.0,33.0,35.6
2018-04-12 17:00:00,33.0,31.0,32.7,35.0
2018-04-12 17:30:00,33.0,31.0,32.3,35.6
2018-04-12 18:00:00,33.0,31.0,31.7,36.6
2018-04-12 18:30:00,32.0,33.0,31.2,37.7
2018-04-12 19:00:00,31.0,35.0,30.7,38.8
2018-04-12 19:30:00,30.0,37.0,30.3,39.8
2018-04-12 20:00:00,29.0,40.0,30.0,39.8
2018-04-12 20:30:00,29.0,35.0,29.7,40.9
2018-04-12 21:00:00,27.0,45.0,29.5,41.4
2018-04-12 21:30:00,27.0,42.0,29.4,43.0
2018-04-12 22:00:00,27.0,45.0,29.1,43.5
2018-04-12 22:30:00,27.0,45.0,28.7,44.0
2018-04-12 23:00:00,27.0,45.0,28.4,41.8
2018-04-12 23:30:00,26.0,36.0,28.1,42.3
2018-04-13 00:00:00,26.0,39.0,27.5,43.4
2018-04-13 00:30:00,26.0,42.0,27.2,44.9
2018-04-13 01:00:00,26.0,39.0,27.5,45.5
2018-04-13 01:30:00,26.0,42.0,27.6,46.6
2018-04-13 02:00:00,25.0,44.0,27.3,47.6
2018-04-13 02:30:00,25.0,40.0,27.2,47.1
2018-04-13 03:00:00,24.0,47.0,27.0,47.0
2018-04-13 03:30:00,23.0,53.0,26.7,45.4
2018-04-13 04:00:00,23.0,50.0,26.3,47.5
2018-04-13 04:30:00,22.333333333333332,54.666666666666664,26.2,47.5
2018-04-13 05:00:00,21.666666666666668,59.333333333333336,26.2,46.4
2018-04-13 05:30:00,21.0,64.0,26.1,46.4
2018-04-13 06:00:00,22.0,57.0,25.9,46.9
2018-04-13 06:30:00,22.0,60.0,26.3,46.4
2018-04-13 07:00:00,23.0,53.0,26.5,46.4
2018-04-13 07:30:00,23.0,61.0,27.2,46.5
2018-04-13 08:00:00,24.0,53.0,27.8,42.3
2018-04-13 08:30:00,25.0,47.0,28.4,40.2
2018-04-13 09:00:00,28.0,32.0,29.5,37.0
2018-04-13 09:30:00,29.0,30.0,30.2,33.1
2018-04-13 10:00:00,30.0,27.0,30.7,28.0
2018-04-13 10:30:00,31.0,22.0,31.3,24.5
2018-04-13 11:00:00,32.0,19.0,31.8,23.3
2018-04-13 11:30:00,33.0,16.0,32.3,22.2
2018-04-13 12:00:00,34.0,14.0,32.5,21.6
2018-04-13 12:30:00,34.0,13.0,33.0,21.0
2018-04-13 13:00:00,35.0,12.0,33.4,19.8
2018-04-13 13:30:00,35.0,12.0,33.9,19.8
2018-04-13 14:00:00,35.0,13.0,34.4,18.6
2018-04-13 14:30:00,37.0,7.0,34.7,18.7
2018-04-13 15:00:00,36.0,13.0,34.9,18.7
2018-04-13 15:30:00,36.0,13.0,34.4,19.9
2018-04-13 16:00:00,37.0,12.0,34.9,18.7
2018-04-13 16:30:00,36.5,12.0,34.7,18.7
2018-04-13 17:00:00,36.0,12.0,34.5,18.6
2018-04-13 17:30:00,35.0,10.0,33.9,18.6
2018-04-13 18:00:00,35.0,13.0,33.1,18.6
2018-04-13 18:30:00,34.333333333333336,13.666666666666666,32.3,20.3
2018-04-13 19:00:00,33.666666666666664,14.333333333333334,31.6,22.1
2018-04-13 19:30:00,33.0,15.0,30.9,22.1
2018-04-13 20:00:00,32.0,17.0,30.7,23.2
2018-04-13 20:30:00,31.0,18.0,30.5,23.8
2018-04-13 21:00:00,30.0,25.0,30.3,24.4
2018-04-13 21:30:00,29.0,25.0,30.2,24.4
2018-04-13 22:00:00,28.0,25.0,29.8,26.7
2018-04-13 22:30:00,27.0,30.0,29.5,29.6
2018-04-13 23:00:00,27.0,30.0,29.4,29.0
2018-04-13 23:30:00,26.0,18.0,28.7,30.7
